Date,Time(UT),Lat,Long,Depth,Mag,Region and Comment
8/19/01,0:23:41,62.41,-128.79,10.0g ,3.1ML ,Selwyn Mountains
8/18/01,9:41:31,49.61,-66.51,18.0g ,3.0MN ,67 km S from Sept-Iles
8/17/01,21:45:52,61.36,-146.49,1.0g ,3.3ML ,Chugach Mountains
8/15/01,15:40:26,76.56,-106.76,18.0g ,3.5MN ,Byam Martin Channel
8/15/01,6:53:31,49.41,-127.71,10.0g ,3.1MLSn ,120 km W of Gold R.
8/14/01,20:37:12,76.54,-106.76,18.0g ,4.9MN ,Byam Martin Channel
8/14/01,20:01:06,76.59,-106.98,18.0g ,4.7MN ,Byam Martin Channel
8/14/01,19:58:06,76.57,-106.68,18.0g ,3.8MN ,Byam Martin Channel
8/14/01,19:35:38,76.63,-107.22,18.0g ,5.6MN ,Byam Martin Channel
8/14/01,14:17:03,68.03,-136.71,20.0g ,3.1ML ,Richardson Mountains
8/13/01,0:15:11,65.42,-134.55,10.0g ,3.2ML ,Wernecke Mountains
8/12/01,6:37:13,50.58,-130.44,10.0g ,3.1MLSn ,213 km W of Pt. Hardy
8/11/01,21:22:07,62.5,-128.54,5.0g ,4.9ML ,265 km N of Watson Lk.
8/10/01,22:07:08,61.35,-140.02,10.0g ,3.3ML ,St. Elias Mountains
8/10/01,15:41:59,64.28,-130.98,10.0g ,4.3Mw ,232 km WSW of Norman Wells
8/7/01,20:53:14,50.47,-130.17,10.0g ,3.0MLSn ,196 km W of Pt. Hardy
8/6/01,20:29:31,63.12,-149.89,1.0g ,4.6ML ,Central Alaska Range
8/5/01,21:59:36,47.48,-128.88,10.0g ,3.1MLSn ,Northern Juan de Fuca ridge. 
8/5/01,11:11:42,50.01,-130.25,10.0g ,4.7Mw ,215 km WSW of Pt. Hardy
8/4/01,11:13:46,47.49,-129,10.0g ,4.2Mw ,Northern Juan de Fuca ridge. 
8/4/01,11:13:46,47.49,-129,10.0g ,3.5MLSn ,Northern Juan de Fuca ridge. 
8/2/01,17:30:47,60.42,-143,1.0g ,3.1ML ,Chugach Mountains
8/1/01,20:18:10,49.27,-128.27,10.0g ,3.1MLSn ,West of Vancouver Island
8/1/01,16:19:35,49.27,-128.28,10.0g ,4.6Mw ,163 km W of Gold R.
7/28/01,9:52:02,73.05,-76.92,18.0g ,3.1MN ,54 km NE from POND INLET
7/27/01,13:57:28,45.95,-74.81,18.0g ,3.4MN ,42 km N from HAWKESBURY
7/26/01,10:46:55,41.2,-82.51,5.0g ,3.1MN ,Ohio
7/22/01,15:13:52,47.08,-122.68,50.3g ,4.1Mw ,63 km SW of Seattle
7/22/01,15:13:52,47.08,-122.68,50.3g ,4.1Mw ,63 km SW of Seattle
7/20/01,22:27:34,61.46,-139.82,10.0g ,3.3ML ,St. Elias Mountains
7/19/01,7:41:06,66.86,-135.65,20.0g ,3.7ML ,Richardson Mountains
7/17/01,2:41:58,62.62,-75.9,18.0g ,3.0MN ,Hudson Strait. Aftershock. 
7/17/01,2:17:08,62.65,-75.79,18.0g ,3.5MN ,Hudson Strait. Aftershock. 
7/17/01,2:09:44,62.63,-75.64,18.0g ,3.8MN ,Hudson Strait. 
7/14/01,20:18:07,63.78,-130.1,5.0g ,4.0ML ,Hess Mountains
7/13/01,12:55:14,61.4,-139.96,1.0g ,3.8ML ,St. Elias Mountains
7/12/01,5:21:41,65.45,-98.05,18.0g ,3.1MN ,159 km NW from Baker Lake
7/11/01,19:57:28,71.01,-71.38,18.0g ,3.5MN ,122 km NW from Clyde River
7/10/01,3:43:08,50.25,-130.23,10.0g ,3.0MLSn ,205 km W of Pt. Hardy
7/9/01,9:26:19,56.2,-135.08,15.0g ,4.9Mw ,95 km SSE of Sitka
7/9/01,3:26:47,50.58,-130.36,10.0g ,4.9Mw ,208 km W of Pt. Hardy
7/7/01,6:55:50,71.04,-66.24,18.0g ,3.4MN ,Baffin Bay. 
7/6/01,12:06:31,66.72,-142.69,10.0g ,3.3ML ,Eastern Alaska. 
7/3/01,12:07:45,58.49,-133.33,1.0g ,3.0ML ,Near Mt. Ogden
7/3/01,6:37:11,58.41,-133.46,1.0g ,3.2ML ,Near Mt. Ogden
7/2/01,15:32:45,52.93,-116.48,1.0g ,4.0Mw ,Northwest of Nordegg
7/2/01,13:15:08,61.45,-139.83,10.0g ,3.3ML ,St. Elias Mountains
7/1/01,13:12:15,58.36,-133.5,1.0g ,3.0ML ,Near Mt. Ogden
7/1/01,0:55:58,56.2,-134.87,1.0g ,3.0ML ,99 km SSE of Sitka
6/30/01,1:23:31,46.86,-121.98,0.7* ,3.0ML ,Near Mount Rainier
6/29/01,18:09:30,61.03,-140.01,10.0g ,3.8ML ,St. Elias Mountains
6/29/01,9:55:42,63.26,-145.29,1.0g ,3.5ML ,Mt. Kimball
6/29/01,1:33:41,61.38,-139.98,1.0g ,3.8ML ,St. Elias Mountains
6/28/01,22:35:31,58.28,-133.56,1.0g ,3.2ML ,Near Mt. Ogden
6/28/01,20:21:27,63.3,-145.17,1.0g ,3.4ML ,Alaska Range
6/28/01,9:44:06,58.51,-133.26,1.0g ,3.0ML ,Near Mt. Ogden
6/27/01,16:00:55,61.39,-139.97,10.0g ,3.6ML ,St. Elias Mountains
6/27/01,6:45:12,50.5,-130.24,10.0g ,3.9Mw ,200 km W of Pt. Hardy
6/27/01,6:45:12,50.5,-130.24,10.0g ,3.9Mw ,West of Vancouver Island
6/27/01,4:11:10,58.4,-133.48,1.0g ,3.1ML ,Near Mt. Ogden
6/27/01,3:54:42,58.63,-133.16,1.0g ,3.0ML ,Near Mt. Ogden
6/27/01,3:29:00,61.42,-140.01,10.0g ,3.0ML ,152 km NW of Haines Jct.
6/26/01,14:54:17,61.47,-139.69,10.0g ,3.1ML ,St. Elias Mountains
6/26/01,14:37:53,61.41,-139.95,5.0g ,3.6ML ,St. Elias Mountains
6/26/01,14:05:37,61.34,-140.07,10.0g ,5.8Mw ,151 km WNW of Haines Jct.
6/26/01,10:36:29,58.82,-132.95,1.0g ,3.0ML ,Near Mt. Ogden
6/26/01,8:57:36,58.67,-133.13,1.0g ,3.0ML ,Near Mt. Ogden
6/25/01,15:01:27,47.65,-117.4,10.0g ,3.1ML ,Spokane
6/25/01,14:15:23,47.66,-117.41,10.0g ,3.5ML ,Spokane
6/25/01,5:29:39,58.36,-133.47,1.0g ,3.1ML ,Near Mt. Ogden
6/25/01,5:27:52,58.42,-133.37,1.0g ,3.0ML ,Near Mt. Ogden
6/24/01,9:29:16,58.4,-133.5,1.0g ,3.0ML ,Near Mt. Ogden
6/24/01,3:33:55,58.36,-133.51,1.0g ,3.1ML ,Near Mt. Ogden
6/23/01,5:03:01,58.56,-133.25,1.0g ,3.2ML ,Near Mt. Ogden
6/23/01,2:34:47,58.47,-133.31,1.0g ,3.1ML ,Near Mt. Ogden
6/18/01,13:36:40,67.03,-136.06,20.0g ,3.1ML ,Richardson Mountains
6/17/01,14:08:02,50.58,-130.32,10.0g ,3.0ML ,205 km W of Pt. Hardy
6/17/01,4:17:52,56.64,-136.2,10.0g ,3.2ML ,70 km WSW of Sitka
6/14/01,15:14:29,72.98,-77.17,18.0g ,3.5MN ,43 km NE from Pond Inlet
6/14/01,1:33:36,62.24,-141.52,1.0g ,3.0ML ,Nutzotin Mountains
6/14/01,1:29:45,62.25,-141.48,1.0g ,3.4ML ,Nutzotin Mountains
6/13/01,14:51:40,65.81,-52.63,18.0g ,3.8ML ,West coast of Greenland. 
6/12/01,16:45:06,47,-76.36,18.0g ,3.4MN ,75 km NW from Maniwaki
6/12/01,10:13:26,66.89,-136.24,20.0g ,3.3ML ,99 km SW of Ft. McPherson
6/12/01,10:09:48,56.29,-120.79,1.0g ,4.2Mw ,5 km ENE of Fort St. John
6/11/01,3:11:03,76.61,-107.32,18.0g ,3.5MN ,Byam Martin Channel
6/11/01,2:41:12,76.61,-106.84,18.0g ,3.9MN ,Byam Martin Channel
6/10/01,13:19:11,47.17,-123.5,40.7g ,5.1Mw ,100 km WSW of Seattle
6/10/01,6:47:14,63.73,-130.27,5.0g ,3.5ML ,Selwyn Mountains
6/7/01,23:15:55,71.09,-73.51,18.0g ,3.2MN ,194 km NW from Clyde River
6/7/01,12:15:22,48.49,-124.38,35.0* ,4.9Mw ,West coast Vancouver Island
6/6/01,18:40:47,76.57,-107.43,18.0g ,3.4MN ,Northeast of Melville Island
6/6/01,0:54:42,76.7,-107.56,18.0g ,4.2MN ,NORTHEAST of MELVILLE ISLAND
6/4/01,3:30:40,64.25,-138.19,1.0g ,4.0Mw ,Ogilvie Mountains
6/3/01,22:36:46,41.87,-80.76,3.7* ,3.4MN ,Ashtabula
5/31/01,14:20:32,75.19,-96.84,18.0g ,3.2MN ,79 km NW from Resolute
5/28/01,15:08:02,59.13,-136.41,10.0g ,3.1ML ,Near Glacier Bay
5/26/01,17:46:55,55.4,-135.16,20.0g ,3.1ML ,183 km S of Sitka
5/25/01,6:14:23,54.8,-134.53,20.0g ,3.1ML ,177 km WNW of Masset
5/24/01,3:40:53,80.87,-116.48,18.0g ,3.5ML ,Arctic Ocean. 
5/23/01,2:28:38,62.28,-124.05,10.0g ,3.0MN ,Mackenzie Mountains
5/23/01,2:15:47,49.86,-129.62,10.0g ,4.0Mw ,West of Vancouver Island
5/22/01,0:36:47,47.65,-69.92,10.9* ,3.1MN ,CHARLEVOIX SEISMIC ZONE
5/22/01,0:33:29,47.65,-69.92,11.4* ,3.5MN ,CHARLEVOIX SEISMIC ZONE
5/20/01,13:01:09,50.46,-130.21,10.0g ,4.3Mw ,199 km W of Pt. Hardy
5/20/01,11:30:55,50.47,-130.23,10.0g ,4.1Mw ,200 km W of Pt. Hardy
5/20/01,10:10:04,50.48,-130.23,10.0g ,4.1Mw ,200 km W of Pt. Hardy
5/20/01,10:04:27,50.47,-130.21,10.0g ,4.6Mw ,199 km W of Pt. Hardy
5/19/01,10:59:01,64.18,-87.47,18.0g ,3.5MN ,Roes Welcome Sound
5/19/01,2:58:33,82.07,-85.16,18.0g ,3.5ML ,234 km N from Eureka
5/17/01,7:48:44,53.84,-133.49,20.0g ,3.2ML ,89 km W of Masset
5/16/01,23:37:22,62.19,-124.61,15.0g ,3.5ML ,Mackenzie Mountains
5/16/01,12:19:58,74.22,-96.47,18.0g ,3.1MN ,71 km SW from Resolute
5/16/01,4:21:07,50.41,-130.21,10.0g ,4.8Mw ,200 km W of Pt. Hardy
5/16/01,4:21:07,50.42,-130.23,10.0g ,4.8Mw ,West of Vancouver Island
5/14/01,7:22:17,54.43,-142.14,10.0g ,5.2Mw ,516 km WSW of Sitka
5/13/01,14:09:57,49.45,-129.5,10.0g ,4.3Mw ,203 km WSW of Pt. Hardy
5/10/01,18:47:26,64.29,-130.97,10.0g ,3.4ML ,Mackenzie Mountains
5/10/01,12:16:01,54.77,-140.37,10.0g ,4.0MLSn ,403 km WSW of Sitka
5/10/01,10:31:59,71.18,-72.05,18.0g ,3.2MN ,152 km NW from Clyde River
5/9/01,17:05:31,48.86,-128.36,10.0g ,4.5Mw ,180 km W of Tofino
5/9/01,17:05:31,48.86,-128.36,10.0g ,4.5Mw ,180 km W of Tofino
5/9/01,10:10:53,72.64,-90.76,18.0g ,3.0MN ,209 km W from Nanisivik
5/7/01,3:41:40,60.18,-137.86,1.0g ,3.1ML ,St. Elias Mountains
5/7/01,0:03:25,50.53,-130.28,10.0g ,3.1MLSn ,203 km W of Pt. Hardy
5/5/01,4:56:23,49.89,-130.07,10.0g ,3.4MLSn ,West of Vancouver Island
5/4/01,2:15:52,74.09,-73.76,18.0g ,3.9ML ,BAFFIN BAY SEISMIC ZONE. 
5/2/01,5:48:51,49.94,-130.11,10.0g ,4.7Mw ,West of Vancouver Island
5/2/01,2:05:46,49.91,-130.15,10.0g ,5.4Mw ,213 km WSW of Pt. Hardy
5/2/01,1:53:51,49.97,-130.11,10.0g ,4.6Mw ,West of Vancouver Island
5/1/01,23:13:10,49.91,-130.15,10.0g ,4.5Mw ,West of Vancouver Island
5/1/01,2:32:37,64.27,-130.96,10.0g ,3.3ML ,Mackenzie Mountains
4/29/01,8:38:07,64.28,-130.99,5.0g ,3.0ML ,Mackenzie Mountains
4/28/01,21:00:20,60.53,-59.92,18.0g ,3.2ML ,LABRADOR SEA SEISMIC ZONE. 
4/25/01,6:18:49,56.28,-120.81,1.0g ,3.0MN ,Near Fort St. John
4/21/01,21:20:47,50.57,-130.38,10.0g ,3.5MLSn ,209 km W of Pt. Hardy
4/21/01,15:06:36,66.99,-64.66,18.0g ,3.1MN ,Baffin Island
4/21/01,2:30:40,64.48,-125.71,10.0g ,4.4ML ,Mackenzie Mountains
4/21/01,2:07:18,64.47,-125.82,10.0g ,3.7ML ,Mackenzie Mountains
4/19/01,1:42:56,50.54,-130.35,10.0g ,4.4Mw ,207 km W of Pt. Hardy
4/15/01,13:32:09,61.95,-124.17,5.0g ,3.8MN ,Mackenzie Mountains
4/15/01,6:31:53,55.96,-119.83,10.0g ,3.2MN ,Near Dawson Creek
4/14/01,15:34:16,65.5,-128.25,10.0g ,4.1ML ,East of Mackenzie Mountains
4/14/01,2:20:13,56,-119.74,1.0g ,5.4Mw ,40 km ENE of Dawson Creek
4/13/01,23:30:45,64.32,-130.92,1.0g ,3.4ML ,Mackenzie Mountains
4/13/01,22:09:33,60.52,-124.11,5.0g ,3.2MN ,Mackenzie Mountains
4/13/01,20:07:27,64.27,-130.88,5.0g ,3.8ML ,Mackenzie Mountains
4/12/01,18:46:00,64.22,-130.77,1.0g ,4.0Mw ,Mackenzie Mountains
4/12/01,14:28:03,64.26,-130.98,5.0g ,3.3ML ,Mackenzie Mountains
4/11/01,21:30:50,47.05,-76.1,18.0g ,3.6MN ,72 km NW from Mont-Laurier
4/11/01,5:13:12,55.39,-137.74,10.0g ,3.4MLSn ,237 km SW of Sitka
4/10/01,9:43:05,50.59,-130.33,10.0g ,3.2MLSn ,West of Vancouver Island
4/10/01,9:36:06,50.48,-130.4,10.0g ,5.3Mw ,212 km W of Pt. Hardy
4/8/01,12:17:28,64.28,-130.83,10.0g ,3.2ML ,Mackenzie Mountains
4/7/01,16:02:35,48.69,-124.74,32.1* ,3.8ML ,West coast Vancouver Island
4/7/01,0:45:18,50.36,-130.14,10.0g ,3.4MLSn ,West of Vancouver Island
4/6/01,21:16:57,50.34,-130.19,10.0g ,3.7MLSn ,West of Vancouver Island
4/6/01,21:09:48,48.75,-51.69,18.0g ,3.1MN ,150 km NE from St. John's
4/6/01,7:22:54,64.23,-130.87,10.0g ,4.0ML ,Mackenzie Mountains
4/5/01,23:03:20,64.71,-133.02,1.0g ,3.3ML ,Wernecke Mountains
4/5/01,5:06:11,63.64,-130.83,1.0g ,3.1ML ,Hess Mountains
4/3/01,7:09:53,63.45,-144.79,20.0g ,3.1ML ,Eastern Alaska. 
4/2/01,20:00:42,64.29,-130.81,1.0g ,4.1ML ,Mackenzie Mountains
4/2/01,18:54:59,64.28,-131,10.0g ,4.5ML ,232 km WSW of Norman Wells
4/2/01,2:43:46,64.28,-130.75,5.0g ,3.1ML ,Mackenzie Mountains
4/1/01,23:40:10,64.28,-130.84,5.0g ,3.3ML ,Mackenzie Mountains
4/1/01,6:39:55,53.93,-133.84,10.0g ,4.0Mw ,111 km W of Masset
3/31/01,10:25:42,82.09,-90.9,18.0g ,3.4ML ,Ellesmere Island
3/30/01,23:43:50,64.29,-131.04,1.0g ,3.0ML ,Mackenzie Mountains
3/29/01,20:26:18,64.3,-130.98,1.0g ,3.8Mw ,Mackenzie Mountains
3/29/01,18:20:36,64.31,-130.93,5.0g ,4.5Mw ,Mackenzie Mountains
3/29/01,10:07:11,64.32,-130.96,10.0g ,3.3ML ,Mackenzie Mountains
3/28/01,12:23:44,49.28,-129.84,10.0g ,3.4MLSn ,West of Vancouver Island
3/24/01,20:16:26,55.19,-134.73,1.0g ,3.9ML ,210 km SSE of Sitka
3/24/01,11:57:18,50.03,-63.35,18.0g ,4.2MN ,Lower Quebec North Shore. Felt
3/21/01,7:51:05,50.4,-130.21,10.0g ,4.4Mw ,200 km W of Pt. Hardy
3/20/01,20:20:05,59.9,-74.47,18.0g ,3.2MN ,Ungava
3/20/01,16:34:04,64.26,-131.05,1.0g ,3.0ML ,Mackenzie Mountains
3/20/01,9:40:05,44.5,-56.36,18.0g ,3.3ML ,LAURENTIAN SLOPE SEISMIC ZONE. 
3/19/01,10:40:17,47.05,-76.28,18.0g ,3.9MN ,78 km N from MANIWAKI
3/19/01,2:56:22,64.22,-130.96,1.0g ,3.0ML ,Mackenzie Mountains
3/18/01,4:33:51,64.31,-131.08,5.0g ,3.1ML ,Mackenzie Mountains
3/12/01,17:50:13,58.17,-138.24,1.0g ,3.0ML ,Off coast of southeastern Alaska. 
3/11/01,7:43:36,75.48,-106.84,18.0g ,3.2MN ,Melville Island
3/10/01,10:21:01,64.33,-130.9,1.0g ,3.0ML ,Mackenzie Mountains
3/9/01,21:15:59,64.32,-130.95,1.0g ,3.5ML ,Mackenzie Mountains
3/9/01,19:02:19,64.27,-130.95,1.0g ,4.5Mw ,Mackenzie Mountains
3/9/01,8:28:17,64.31,-130.97,1.0g ,4.0ML ,Mackenzie Mountains
3/9/01,7:17:54,64.25,-130.83,1.0g ,3.4ML ,Mackenzie Mountains
3/9/01,7:10:21,64.22,-130.92,1.0g ,5.4Mw ,233 km WSW of Norman Wells
3/7/01,23:47:29,51.19,-131.15,10.0g ,3.0MLSn ,233 km SSE of Sandspit
3/7/01,2:36:57,60.77,-144.86,1.0g ,3.3ML ,Chugach Mountains
3/6/01,5:19:00,65.04,-87.73,18.0g ,3.0MN ,Wager Bay
3/4/01,20:52:58,66.53,-135.76,20.0g ,3.2ML ,Richardson Mountains
3/3/01,18:23:57,65.03,-134.77,1.0g ,3.0ML ,Wernecke Mountains
3/2/01,10:03:14,52.35,-132.02,20.0g ,3.1ML ,101 km SSW of Sandspit
3/1/01,12:42:41,60.9,-58.34,18.0g ,3.3ML ,LABRADOR SEA SEISMIC ZONE. 
3/1/01,9:10:20,47.2,-122.72,57.8* ,3.1ML ,Southern Puget Sound
2/28/01,18:54:32,47.15,-122.71,55.9* ,6.8Mw ,57 km SW of Seattle
2/26/01,21:17:14,52.25,-119.32,11.0* ,3.8ML ,Near Blue River
2/25/01,19:43:24,61.49,-140.81,1.0g ,3.0ML ,St. Elias Mountains
2/25/01,19:07:28,65.22,-133.05,10.0g ,3.7ML ,Mackenzie Mountains
2/25/01,8:18:18,72.48,-131.33,35.0g ,4.5ML ,Beaufort Sea. 
2/25/01,7:21:44,70.68,-72.41,18.0g ,3.1MN ,BAFFIN ISLAND SEISMIC ZONE
2/24/01,21:48:36,65.26,-133.19,1.0g ,3.0ML ,Mackenzie Mountains
2/24/01,21:06:37,65.28,-133.12,10.0g ,4.2Mw ,Mackenzie Mountains
2/19/01,17:53:34,54.05,-133.74,20.0g ,3.0ML ,104 km W of Masset
2/19/01,16:27:08,53.9,-133.59,20.0g ,3.2ML ,95 km W of Masset
2/19/01,15:49:21,62.69,-125.46,1.0g ,3.3MN ,Mackenzie Mountains
2/18/01,14:59:20,49.31,-129.06,10.0g ,3.1MLSn ,West of Vancouver Island
2/18/01,3:16:05,66.48,-135.43,20.0g ,3.8ML ,Richardson Mountains
2/17/01,23:59:53,53.91,-133.81,1.0g ,4.1ML ,West coast Graham Island
2/17/01,21:19:05,53.84,-133.51,20.0g ,5.4Mw ,91 km W of Masset
2/17/01,20:39:14,53.94,-133.52,20.0g ,5.0Mw ,89 km W of Masset
2/17/01,20:11:28,54.02,-133.7,20.0g ,6.3Mw ,101 km W of Masset
2/17/01,9:21:51,64.31,-130.93,10.0g ,3.4Mw ,Mackenzie Mountains
2/14/01,1:28:21,64.32,-131.06,10.0g ,3.2ML ,Mackenzie Mountains
2/12/01,22:40:58,50.52,-130.28,10.0g ,4.5Mw ,203 km W of Pt. Hardy
2/11/01,23:59:53,53.91,-133.81,1.0g ,4.1ML ,109 km W of Masset
2/10/01,3:24:20,54.31,-123.45,10.0g ,3.0ML ,Northwest of Prince George
2/9/01,7:49:59,64.29,-130.87,10.0g ,3.0ML ,Mackenzie Mountains
2/9/01,1:13:37,64.37,-130.97,10.0g ,3.2ML ,Mackenzie Mountains
2/8/01,22:19:06,64.3,-130.89,10.0g ,3.5ML ,Mackenzie Mountains
2/8/01,19:06:15,64.31,-131.33,10.0g ,3.1ML ,Mackenzie Mountains
2/7/01,8:27:28,64.32,-131.02,10.0g ,3.2ML ,Mackenzie Mountains
2/7/01,1:44:11,64.32,-131.21,10.0g ,3.1ML ,Mackenzie Mountains
2/6/01,14:44:47,46.05,-75,18.0g ,3.0MN ,56 km W from Ste-Agathe-des-Monts
2/6/01,8:05:26,64.37,-87.51,18.0g ,3.3MN ,Roes Welcome Sound
2/6/01,3:12:49,64.33,-131.13,10.0g ,3.4ML ,Mackenzie Mountains
2/6/01,1:21:45,50.55,-130.39,10.0g ,3.9Mw ,210 km W of Pt. Hardy
2/5/01,22:31:54,64.34,-130.96,10.0g ,3.0ML ,Mackenzie Mountains
2/5/01,18:48:12,64.3,-130.99,10.0g ,3.4ML ,Mackenzie Mountains
2/5/01,10:58:42,47.53,-128.83,10.0g ,3.1MLSn ,Northern Juan de Fuca ridge. 
2/5/01,10:51:47,64.21,-131.14,10.0g ,3.1ML ,Mackenzie Mountains
2/5/01,6:44:16,64.25,-131.17,10.0g ,3.1ML ,Mackenzie Mountains
2/5/01,4:40:21,64.33,-131.03,10.0g ,3.3ML ,Mackenzie Mountains
2/5/01,3:49:07,64.33,-130.91,10.0g ,5.3Mw ,226 km WSW of Norman Wells
2/3/01,23:15:38,65.08,-134.18,1.0g ,3.0ML ,Wernecke Mountains
2/3/01,20:15:15,42.44,-77.48,5.0g ,3.2MN ,New York State
2/3/01,0:32:43,46.05,-74.99,18.0g ,3.0MN ,55 km W from STE-AGATHE-DES-MONTS
1/31/01,8:05:16,58.12,-142.9,10.0g ,3.7Mw ,236 km WSW of Yakutat
1/30/01,14:15:00,66.34,-135.62,20.0g ,3.9Mw ,Richardson Mountains
1/30/01,2:45:31,58.4,-136.91,1.0g ,3.3ML ,Coast of southeastern Alaska. 
1/28/01,23:32:00,64.98,-147.37,20.0g ,4.3ML ,22 km NE of Fairbanks
1/26/01,18:15:19,77.55,-110.4,18.0g ,3.8ML ,Mackenzie King Island
1/26/01,15:43:44,58.52,-137.15,1.0g ,3.1ML ,Coast of southeastern Alaska. 
1/26/01,5:36:53,41.98,-80.7,5.0g ,3.2MN ,South shore of Lake Erie. Aftershock. 
1/26/01,3:03:22,41.93,-80.72,5.0g ,4.4MN ,South shore of Lake Erie. Felt. 
1/25/01,11:33:39,49.19,-129.01,10.0g ,3.1MLSn ,West of Vancouver Island
1/24/01,21:46:22,49.26,-128.8,10.0g ,3.4MLSn ,West of Vancouver Island
1/24/01,9:08:56,49.22,-129.05,10.0g ,3.0MLSn ,West of Vancouver Island
1/23/01,23:00:43,49.06,-128.86,10.0g ,3.0MLSn ,West of Vancouver Island
1/23/01,17:03:25,49.22,-129.04,10.0g ,4.1Mw ,West of Vancouver Island
1/23/01,17:02:17,49.26,-128.99,10.0g ,3.0MLSn ,West of Vancouver Island
1/23/01,15:20:02,49.03,-128.84,10.0g ,3.1MLSn ,West of Vancouver Island
1/23/01,15:15:25,49.1,-129.29,10.0g ,4.5Mw ,West of Vancouver Island
1/23/01,14:54:12,49.26,-128.96,10.0g ,4.5Mw ,West of Vancouver Island
1/23/01,14:43:12,49.17,-129.1,10.0g ,5.5Mw ,West of Vancouver Island
1/23/01,13:09:26,49.11,-129.14,10.0g ,3.4MLSn ,West of Vancouver Island
1/23/01,12:57:45,49.23,-129.04,10.0g ,3.0MLSn ,West of Vancouver Island
1/23/01,12:50:01,49.16,-129.14,10.0g ,3.0MLSn ,West of Vancouver Island
1/23/01,12:44:52,49.22,-129.1,10.0g ,3.2MLSn ,West of Vancouver Island
1/23/01,12:37:01,49.1,-129.07,10.0g ,3.3MLSn ,West of Vancouver Island
1/23/01,12:00:55,49.08,-129.05,10.0g ,3.1MLSn ,West of Vancouver Island
1/23/01,11:59:13,49.1,-129.08,10.0g ,3.3MLSn ,West of Vancouver Island
1/23/01,11:02:23,49.16,-129.04,10.0g ,3.2MLSn ,West of Vancouver Island
1/23/01,10:44:18,49.01,-129.02,10.0g ,3.0ML ,Poor phases at BPBC and EDB. 
1/23/01,9:39:25,49.33,-128.79,10.0g ,5.7Mw ,West of Vancouver Island
1/23/01,9:39:25,49.33,-128.79,10.0g ,4.6MLSn ,West of Vancouver Island
1/23/01,4:32:37,60.28,-140.97,10.0g ,4.1ML ,Near Icy Bay
1/22/01,18:17:40,65.96,-53.06,18.0g ,5.2ML ,Western Greenland. 
1/22/01,1:06:52,50.44,-130.31,10.0g ,3.0MLSn ,206 km W of Pt. Hardy
1/21/01,16:07:50,48.74,-128.27,10.0g ,3.7MLSn ,West of Vancouver Island
1/20/01,11:35:49,59.96,-55.83,18.0g ,4.1ML ,Labrador Sea. 
1/20/01,6:22:21,48.66,-128.43,10.0g ,3.1MLSn ,191 km SW of Tofino
1/20/01,1:40:48,50.5,-130.24,10.0g ,3.1MLSn ,200 km W of Pt. Hardy
1/20/01,0:27:02,50.48,-130.23,10.0g ,3.0MLSn ,West of Vancouver Island
1/20/01,0:25:49,50.52,-130.24,10.0g ,3.4MLSn ,200 km W of Pt. Hardy
1/20/01,0:20:52,50.52,-130.26,10.0g ,3.2MLSn ,201 km W of Pt. Hardy
1/20/01,0:19:37,50.52,-130.31,10.0g ,3.0MLSn ,West of Vancouver Island
1/20/01,0:17:54,50.51,-130.24,10.0g ,3.8MLSn ,West of Vancouver Island
1/20/01,0:14:23,50.49,-130.36,10.0g ,5.5Mw ,209 km W of Pt. Hardy
1/20/01,0:14:23,50.49,-130.36,10.0g ,5.5Mw ,West of Vancouver Island
1/19/01,23:07:33,50.45,-130.36,10.0g ,3.1MLSn ,209 km W of Pt. Hardy
1/19/01,18:39:49,50.48,-130.28,10.0g ,3.1MLSn ,West of Vancouver Island
1/19/01,18:28:41,50.48,-130.23,10.0g ,3.3MLSn ,West of Vancouver Island
1/19/01,14:45:05,60.27,-140.94,1.0g ,3.0ML ,Near Icy Bay
1/17/01,18:23:26,50.5,-130.34,10.0g ,3.8Mw ,207 km W of Pt. Hardy
1/16/01,22:26:49,53.46,-133.27,20.0g ,3.5ML ,96 km WSW of Masset
1/16/01,10:02:17,48.61,-128.25,10.0g ,3.1MLSn ,West of Vancouver Island
1/16/01,5:36:01,58.61,-137.52,1.0g ,3.2ML ,Coast of southeastern Alaska. 
1/15/01,2:51:56,65.04,-88.21,18.0g ,3.4MN ,Wager Bay
1/14/01,11:03:47,45.94,-74.97,18.0g ,3.3MN ,47 km NW from HAWKESBURY
1/13/01,11:02:36,49,-129.25,10.0g ,4.9Mw ,West of Vancouver Island
1/13/01,11:02:36,49,-129.25,10.0g ,4.3MLSn ,West of Vancouver Island
1/12/01,14:14:03,58.75,-136.61,1.0g ,3.4ML ,Coast of southeastern Alaska. 
1/12/01,11:06:20,59.68,-56.62,18.0g ,3.0ML ,LABRADOR SEA SEISMIC ZONE. 
1/12/01,10:56:29,59.72,-56.65,18.0g ,3.5ML ,LABRADOR SEA SEISMIC ZONE. 
1/12/01,7:21:26,48.93,-129.35,10.0g ,3.3MLSn ,West of Vancouver Island
1/11/01,17:10:48,67.05,-143.57,1.0g ,3.2ML ,Eastern Alaska. 
1/11/01,11:00:15,48.93,-129.34,10.0g ,3.3MLSn ,West of Vancouver Island
1/11/01,6:43:25,48.9,-129.26,10.0g ,3.1MLSn ,West of Vancouver Island
1/11/01,6:23:30,48.9,-129.35,10.0g ,3.0MLSn ,West of Vancouver Island
